age,fnlwgt,education,educational-num,race,gender,capital-gain,capital-loss,hours-per-week,income,workclass,marital-status,occupation,native-country,relationship
56,413373,3,4,White,Male,0,0,36,0,4,2,14,39,4
24,537222,8,9,White,Male,0,0,50,0,4,2,4,39,4
35,33975,13,13,White,Male,0,0,40,1,2,2,10,39,4
51,162327,6,7,White,Male,0,0,40,0,5,0,12,39,1
34,182691,8,9,White,Male,0,0,44,0,4,0,4,39,5
36,300829,10,12,White,Female,0,0,42,0,4,0,1,39,2
51,114508,4,5,White,Female,0,0,40,0,2,5,8,39,0
46,214627,15,16,White,Male,0,0,60,1,5,2,10,39,4
42,129684,8,9,Black,Female,5455,0,50,0,4,0,4,39,1
25,120041,13,13,White,Female,0,0,40,0,7,4,10,39,1
22,361138,8,9,White,Male,0,0,50,0,4,4,6,39,0
37,76893,8,9,White,Male,0,0,40,0,4,2,3,39,4
48,205424,13,13,White,Male,0,0,40,1,4,0,12,39,2
61,176839,13,13,White,Male,15024,0,50,1,4,2,10,39,4
40,229148,7,8,Black,Male,0,0,40,0,4,2,14,23,4
58,154537,8,9,White,Female,0,0,20,1,5,2,4,39,3
52,181901,8,9,White,Male,0,0,20,0,4,3,5,26,0
18,152004,6,7,Black,Male,0,0,20,0,4,4,8,39,5
27,205188,5,6,White,Male,0,0,40,0,4,2,7,39,4
48,30840,12,10,White,Male,5013,0,45,0,6,2,10,39,4
63,66634,4,5,White,Male,0,0,16,0,4,2,3,39,4
38,180220,8,9,White,Male,0,0,60,0,6,2,3,39,4
31,291052,12,10,White,Male,0,2051,40,0,4,2,1,39,4
40,99651,12,10,White,Male,0,0,60,0,6,2,10,39,4
41,327723,8,9,White,Male,0,0,40,0,4,0,4,39,1
28,32291,13,13,White,Female,2174,0,40,0,4,4,10,39,1
31,345122,9,15,White,Male,14084,0,50,1,4,0,10,39,1
32,127384,11,11,White,Male,0,0,55,1,4,2,3,39,4
30,363296,8,9,Black,Male,0,0,72,0,4,4,6,39,2
39,86551,8,9,White,Male,0,1876,40,0,2,0,3,39,1
28,30070,13,13,White,Male,0,0,50,0,4,2,12,39,4
31,595000,8,9,Black,Female,0,0,35,0,4,4,6,39,0
21,152328,12,10,White,Male,0,0,20,0,0,4,0,39,5
33,177824,8,9,White,Female,0,0,40,0,0,5,0,39,2
44,111483,14,14,White,Male,0,0,40,1,7,2,10,39,4
22,199555,12,10,White,Male,0,0,25,0,4,4,5,39,5
42,50018,8,9,White,Male,0,0,40,0,4,2,8,0,4
36,218490,10,12,White,Male,0,0,35,0,4,2,3,39,4
39,49020,14,14,White,Male,0,1974,40,0,4,4,4,39,1
61,213321,12,10,White,Male,0,1672,40,0,4,2,4,39,4
31,159187,8,9,White,Male,0,0,40,0,4,0,14,39,5
21,83033,12,10,White,Female,0,0,25,0,4,4,8,11,1
39,31848,12,10,White,Male,2829,0,90,0,6,2,5,39,4
34,24961,8,9,White,Male,0,0,80,0,6,2,5,39,4
21,182117,12,10,White,Male,0,0,15,0,4,4,8,39,5
75,146576,13,13,White,Male,0,0,48,1,6,6,10,39,2
21,176690,12,10,White,Male,0,0,24,0,4,4,8,39,5
81,122651,12,10,White,Male,0,0,15,0,4,2,12,39,4
54,149650,8,9,White,Male,0,0,40,0,5,0,8,2,1
34,454508,13,13,White,Male,0,0,65,0,4,2,10,20,4
54,269068,9,15,Asian-Pac-Islander,Male,99999,0,50,1,6,2,10,30,4
41,266530,8,9,Amer-Indian-Eskimo,Male,0,0,45,0,4,2,8,39,4
61,198542,13,13,White,Female,0,0,40,0,0,0,0,39,1
63,133144,8,9,White,Male,2580,0,20,0,4,2,8,39,4
24,217961,12,10,White,Male,0,0,40,0,4,4,7,39,1
20,221661,8,9,White,Female,0,0,40,0,4,2,1,26,3
44,60735,13,13,White,Female,0,0,60,0,2,0,10,39,5
47,121124,13,13,White,Male,0,0,40,1,6,2,12,39,4
31,48588,12,10,White,Male,0,0,40,0,4,2,3,39,4
41,48087,3,4,White,Male,0,1590,40,0,4,0,3,39,1
53,240138,8,9,White,Male,0,0,60,0,6,2,3,39,4
63,273010,8,9,White,Female,3471,0,40,0,4,2,1,39,3
44,104196,14,14,White,Male,0,0,45,1,4,2,10,39,4
37,230035,8,9,White,Male,0,0,46,1,4,2,3,39,4
28,38918,12,10,White,Male,0,0,50,1,4,2,3,11,4
71,205011,12,10,White,Male,0,0,10,0,0,2,0,39,4
57,176079,8,9,White,Female,0,0,40,0,4,0,1,39,1
22,180052,12,10,White,Male,0,0,10,0,4,4,5,39,5
33,173005,13,13,White,Male,0,1848,45,1,2,2,1,39,4
30,378723,12,10,White,Female,0,0,55,0,4,0,1,39,5
20,233624,8,9,White,Male,0,0,40,0,4,4,3,39,5
28,192591,13,13,White,Female,0,0,45,0,4,4,1,39,1
54,249860,6,7,Black,Female,0,0,10,0,4,0,9,39,2
20,247564,8,9,White,Male,0,0,35,0,4,4,6,39,5
34,238912,8,9,White,Male,0,0,40,0,4,2,4,39,4
21,190227,12,10,White,Male,0,0,40,0,4,4,1,39,5
29,293287,12,10,White,Female,0,0,40,0,7,4,8,39,2
51,180807,12,10,White,Female,0,0,40,0,4,0,4,39,2
39,250217,8,9,Black,Female,0,0,70,0,4,0,7,39,1
19,217418,12,10,Black,Female,0,0,38,0,4,4,1,39,0
22,137510,8,9,White,Male,0,0,40,0,2,4,5,39,5
59,163047,12,10,White,Female,0,0,38,0,7,0,1,39,1
18,577521,6,7,White,Male,0,0,13,0,4,4,12,39,5
22,221533,8,9,White,Male,0,0,20,0,4,4,8,39,1
42,255675,12,10,White,Male,0,0,40,1,2,2,3,39,4
39,114079,10,12,White,Male,0,0,40,0,4,4,3,39,1
31,155781,13,13,White,Male,0,0,40,1,4,2,12,39,4
28,243762,6,7,White,Female,0,0,40,0,4,5,3,39,2
22,113062,13,13,White,Female,0,0,7,0,4,4,4,39,5
67,217028,14,14,White,Female,0,0,40,0,4,4,8,39,1
17,110723,6,7,White,Female,0,0,25,0,4,4,12,39,5
47,191858,10,12,White,Male,0,0,40,1,1,2,1,39,4
23,179423,13,13,White,Female,0,0,5,0,4,4,1,39,1
20,339588,8,9,White,Female,0,0,40,0,4,2,8,29,3
22,206815,8,9,White,Female,0,0,40,0,4,4,12,29,2
47,103743,3,4,White,Male,0,0,40,0,7,2,14,39,4
49,235683,12,10,White,Female,0,0,40,1,4,2,12,39,3
64,207321,12,10,White,Male,0,0,20,0,0,2,0,39,4
35,197495,12,10,Black,Female,0,0,40,0,7,0,4,39,1
52,424012,12,10,White,Female,0,0,40,0,1,0,4,39,1
29,178469,8,9,White,Female,0,0,40,0,4,4,12,39,1
73,92886,5,6,White,Female,0,0,40,0,5,6,12,2,2
38,214008,8,9,White,Male,0,0,50,1,6,2,10,39,4
59,325732,8,9,White,Male,0,1902,52,1,6,2,4,39,4
35,28572,12,10,White,Male,4064,0,35,0,4,2,3,39,4
18,118376,12,10,White,Female,0,0,15,0,4,4,12,39,5
24,51799,8,9,Black,Female,0,0,40,0,4,2,1,39,3
33,115488,13,13,White,Male,0,0,50,0,2,2,10,39,4
40,190621,12,10,Black,Female,0,0,55,0,4,0,4,39,0
55,193568,8,9,White,Female,0,0,40,0,4,6,1,39,1
44,192878,8,9,White,Male,0,0,40,0,4,0,10,39,1
40,264663,13,13,White,Female,0,0,60,0,4,4,10,39,5
22,234731,8,9,White,Male,0,0,40,0,4,0,6,39,5
55,308373,12,10,White,Female,0,0,40,1,4,2,4,39,3
45,205644,8,9,White,Female,0,0,26,0,4,5,13,39,1
47,321851,13,13,White,Female,0,0,50,1,2,4,10,39,1
56,206399,8,9,White,Male,0,0,40,0,4,2,3,39,4
44,124563,8,9,Black,Male,0,0,40,0,4,2,7,39,4
32,198211,12,10,White,Male,0,0,38,0,7,4,1,39,1
17,130795,5,6,White,Male,0,0,20,0,4,4,8,39,5
44,71269,12,10,White,Male,0,0,50,0,4,0,4,39,1
32,319280,10,12,White,Male,0,0,80,0,6,4,12,39,1
35,125933,13,13,White,Male,0,0,60,1,4,2,12,39,4
27,107236,8,9,White,Male,0,0,40,0,4,2,8,39,4
32,32732,8,9,White,Male,0,0,50,0,4,2,10,39,4
68,284763,6,7,White,Male,0,0,70,0,4,0,14,39,1
20,112668,12,10,White,Female,0,0,20,0,4,4,8,39,5
33,376483,12,10,Black,Female,0,0,40,0,4,0,1,39,1
24,402778,4,5,White,Male,0,0,12,0,4,4,6,39,5
48,36177,8,9,White,Male,0,0,45,0,4,2,3,39,4
45,125489,14,14,White,Female,0,0,50,0,4,0,10,39,2
48,304791,12,10,White,Female,0,0,40,0,4,6,1,39,1
28,209205,14,14,White,Male,0,0,45,1,4,2,10,39,4
60,112821,12,10,White,Male,0,0,35,1,0,2,0,39,4
39,178100,14,14,White,Female,0,0,40,0,2,0,10,39,2
23,70261,12,10,White,Male,0,0,30,0,4,4,8,39,5
23,186634,7,8,White,Male,0,0,40,0,7,4,4,39,1
36,32958,12,10,White,Female,0,0,40,0,4,5,1,39,0
25,254746,13,13,White,Female,0,0,40,0,4,2,10,39,3
52,158746,8,9,White,Male,0,0,40,0,4,4,8,39,2
35,140854,8,9,White,Male,0,0,40,0,6,2,3,39,4
41,51506,8,9,White,Male,0,0,40,0,4,2,4,39,4
45,189564,13,13,White,Female,0,0,42,1,4,2,12,39,3
37,325538,14,14,White,Male,0,0,40,1,1,2,10,0,4
58,213975,11,11,White,Female,0,0,40,0,4,6,10,39,1
67,431426,8,9,White,Female,0,0,2,0,6,2,1,39,3
48,199763,8,9,White,Female,0,0,8,0,4,2,10,39,3
63,161563,8,9,White,Male,0,0,48,0,4,2,3,39,4
24,252024,12,10,White,Male,0,0,72,1,2,2,11,39,4
43,43945,12,10,White,Male,0,0,40,1,4,2,3,39,4
36,178487,8,9,White,Male,0,0,60,0,4,0,14,39,5
32,604506,8,9,White,Male,0,0,72,0,4,2,14,26,5
36,228157,12,10,Asian-Pac-Islander,Male,0,0,40,0,4,4,3,25,1
43,199191,12,10,White,Female,0,0,50,0,4,4,1,39,1
27,189775,8,9,Black,Female,0,0,40,0,4,4,1,39,1
17,171080,6,7,White,Male,0,0,12,0,4,4,8,39,5
45,117310,13,13,White,Female,0,0,46,0,4,0,12,39,1
41,82049,8,9,White,Male,0,0,40,0,5,2,3,39,4
41,126094,8,9,White,Male,0,0,38,0,6,2,4,39,4
18,202516,8,9,White,Female,0,0,35,0,0,4,0,39,5
48,246392,10,12,Black,Female,0,0,40,0,2,5,1,39,1
51,69328,11,11,White,Male,0,0,50,1,0,2,0,39,4
26,292803,12,10,White,Female,0,0,24,0,4,4,8,39,5
54,286989,0,1,White,Male,0,0,60,0,4,2,5,39,4
22,190483,12,10,White,Female,0,0,48,0,4,0,12,20,5
19,235849,8,9,White,Male,0,0,35,0,4,4,14,39,5
47,359766,3,4,Black,Male,0,0,40,0,4,0,6,39,0
32,128016,8,9,White,Female,0,0,20,0,4,3,8,39,2
46,360096,13,13,White,Male,15024,0,60,1,4,2,4,39,4
30,170154,13,13,White,Female,0,0,40,1,4,4,13,39,1
35,337286,14,14,Asian-Pac-Islander,Male,0,0,40,0,4,4,4,39,1
52,204322,11,11,White,Male,5013,0,40,0,4,2,13,39,4
73,143833,7,8,White,Male,0,0,18,0,6,2,5,39,4
17,365613,5,6,White,Male,0,0,10,0,4,4,8,2,5
32,100135,13,13,White,Female,0,0,32,0,4,5,10,39,2
43,180096,14,14,White,Male,0,0,40,1,2,2,10,39,4
19,371827,8,9,White,Male,0,0,40,0,0,4,0,32,5
26,61270,8,9,Other,Female,0,0,40,0,4,4,7,4,2
41,564135,14,14,White,Male,0,0,40,1,1,2,4,39,4
49,198759,10,12,White,Male,15024,0,60,1,4,2,12,39,4
52,303462,12,10,White,Male,0,0,40,0,7,5,11,39,2
35,193106,8,9,White,Female,0,0,32,0,4,5,1,39,2
57,250201,6,7,White,Male,0,0,52,0,4,2,8,39,4
35,200426,11,11,White,Female,0,0,44,0,4,3,10,39,2
33,222654,13,13,White,Male,0,0,40,0,4,4,10,39,1
56,53366,3,4,White,Male,0,0,40,0,4,0,14,39,2
42,132222,13,13,White,Male,0,0,60,0,4,4,12,39,5
17,100828,12,10,White,Male,0,0,20,0,4,4,1,39,5
49,31264,8,9,White,Female,0,0,35,0,4,0,1,39,1
39,202027,9,15,White,Male,0,0,45,1,4,2,10,39,4
34,168906,12,10,White,Female,0,0,50,0,6,0,1,39,2
37,255454,12,10,Black,Male,0,0,40,0,6,4,10,39,1
22,245524,7,8,White,Male,0,0,35,0,4,4,8,39,1
27,386040,11,11,White,Male,0,0,40,0,4,2,3,26,4
21,35424,12,10,White,Female,0,0,25,0,4,4,12,39,5
59,93655,12,10,White,Male,0,0,40,0,0,2,0,39,4
44,152629,13,13,White,Male,3103,0,40,1,4,2,1,39,4
53,151159,5,6,White,Male,0,0,99,0,6,3,14,39,1
26,410240,6,7,White,Male,0,0,40,0,4,4,3,39,1
48,138970,13,13,White,Male,0,0,45,1,4,2,4,39,4
39,269722,13,13,White,Male,0,0,70,0,4,2,4,39,4
34,223678,8,9,Amer-Indian-Eskimo,Female,0,0,32,0,4,4,8,39,2
54,197184,13,13,White,Male,0,0,38,0,7,2,4,39,4
36,143486,8,9,White,Male,7298,0,50,1,4,2,14,39,4
60,160625,8,9,White,Male,5013,0,40,0,4,2,10,39,4
50,140516,8,9,White,Male,0,0,40,1,4,2,11,39,4
48,85341,13,13,White,Male,0,0,45,0,2,2,10,39,4
35,108293,12,10,White,Female,0,2205,40,0,4,4,1,39,5
40,192507,10,12,White,Female,0,0,50,0,6,0,10,39,1
30,186932,13,13,White,Male,0,0,70,0,4,2,4,39,4
65,223580,12,10,White,Male,6514,0,40,1,6,2,7,39,4
31,236861,8,9,White,Male,0,0,60,0,4,2,3,39,4
46,327886,10,12,White,Male,0,0,40,0,2,2,1,39,4
67,407618,4,5,White,Female,2050,0,40,0,0,0,0,39,1
62,197060,11,11,White,Male,0,0,50,0,5,2,4,39,4
38,229180,13,13,White,Female,0,0,40,0,4,4,4,5,2
24,284317,13,13,White,Female,0,0,30,0,4,4,8,39,5
24,73514,12,10,Asian-Pac-Islander,Female,0,0,50,0,4,4,12,30,1
27,47907,13,13,White,Female,0,0,48,0,4,4,10,39,1
43,134782,10,12,White,Female,0,0,30,0,7,3,8,39,2
48,118831,8,9,Asian-Pac-Islander,Female,0,0,40,0,4,0,6,35,2
41,299505,8,9,Black,Male,0,0,40,0,4,5,3,39,1
30,267161,12,10,Black,Female,0,0,45,0,4,2,13,39,3
38,119177,13,13,White,Male,0,0,40,1,4,2,12,39,4
45,327886,9,15,White,Male,0,0,40,1,4,4,10,39,1
45,187730,13,13,White,Male,0,0,40,0,4,4,10,39,5
55,109015,12,10,White,Female,0,0,38,0,4,0,1,39,1
46,110015,3,4,White,Male,0,0,75,0,6,2,4,12,4
24,104146,13,13,Asian-Pac-Islander,Male,0,0,40,0,4,4,10,39,5
31,50442,12,10,Amer-Indian-Eskimo,Female,0,0,25,0,2,4,1,39,5
35,57640,8,9,White,Male,0,0,35,0,4,2,3,39,4
37,333664,12,10,White,Female,0,0,40,0,2,5,1,39,1
29,224858,12,10,White,Male,0,0,45,0,4,2,10,39,4
56,290641,13,13,White,Male,0,0,50,1,4,2,4,39,4
60,191118,8,9,White,Male,0,1848,40,1,0,2,0,39,4
25,34402,13,13,White,Male,0,1590,60,0,4,4,4,39,1
33,245378,5,6,White,Male,0,0,40,0,4,2,7,39,4
44,179136,8,9,White,Female,0,0,40,0,4,4,12,39,1
21,116788,8,9,White,Male,0,0,40,0,4,4,3,39,5
21,129699,8,9,White,Male,0,0,40,0,4,4,1,39,1
46,39606,14,14,White,Male,0,0,40,1,1,2,4,9,4
44,95150,12,10,White,Male,0,0,50,1,5,2,4,39,4
63,102479,13,13,White,Female,0,0,40,0,4,0,4,39,1
44,199191,8,9,White,Female,0,0,30,0,4,2,1,39,3
31,229636,12,10,White,Male,0,0,45,0,4,2,3,26,4
26,53833,12,10,White,Male,0,0,42,0,4,2,4,39,4
37,27997,8,9,White,Male,0,0,50,0,5,4,14,39,1
60,124487,12,10,White,Female,0,0,40,1,0,0,0,39,1
33,111363,13,13,White,Male,0,0,45,0,4,2,3,39,4
38,107630,13,13,White,Male,0,0,40,0,4,2,4,39,4
26,134287,11,11,White,Female,0,0,35,0,4,4,12,39,5
46,283004,11,11,Asian-Pac-Islander,Female,0,0,63,0,5,0,4,37,2
24,33616,8,9,White,Female,0,0,35,0,4,4,8,39,2
47,121124,14,14,White,Male,0,0,35,1,2,2,10,39,4
27,188189,12,10,White,Female,0,0,30,0,4,4,13,39,1
46,106255,12,10,White,Male,0,0,40,0,4,2,3,39,4
47,282830,10,12,Black,Male,0,0,40,1,1,2,1,39,4
47,243904,8,9,White,Male,0,0,40,0,4,0,1,16,2
69,165017,8,9,White,Male,2538,0,40,0,4,6,7,39,2
32,131584,8,9,White,Male,7298,0,40,1,4,2,12,39,4
51,427781,8,9,Black,Male,0,0,40,0,4,2,14,39,4
36,334291,8,9,White,Male,0,0,40,1,4,2,12,39,4
50,173224,14,14,White,Female,0,0,40,0,2,2,10,39,3
29,87507,15,16,Asian-Pac-Islander,Male,0,0,60,0,4,2,10,19,4
32,187560,9,15,White,Male,3908,0,40,0,4,2,10,39,4
27,204497,5,6,Amer-Indian-Eskimo,Male,0,0,75,0,4,0,14,39,1
60,230545,3,4,White,Female,0,0,35,0,4,0,1,5,1
31,118161,8,9,White,Male,0,0,40,0,4,2,8,39,4
46,150499,10,12,White,Male,0,0,40,0,4,2,3,39,4
40,96554,8,9,White,Female,0,0,40,0,2,4,1,39,5
39,288551,12,10,Black,Male,0,0,52,1,4,2,3,39,4
69,104003,3,4,White,Male,0,0,55,0,6,2,12,39,4
54,124963,13,13,White,Male,0,0,40,1,5,2,4,39,4
56,198388,8,9,White,Female,0,0,40,0,4,0,1,39,1
47,126204,12,10,White,Female,0,0,40,0,1,0,1,39,1
25,91709,10,12,White,Female,0,0,45,0,4,4,13,39,1
34,152109,8,9,White,Male,0,0,60,0,6,2,14,39,4
24,191954,3,4,White,Male,0,0,50,0,6,4,5,39,5
63,108097,12,10,White,Male,10566,0,45,0,4,2,3,39,4
29,289991,14,14,White,Male,0,0,50,0,2,2,10,39,4
64,92115,12,10,White,Male,0,0,40,0,4,2,1,39,4
44,320277,13,13,White,Male,0,0,40,0,4,4,10,39,1
26,33610,8,9,White,Male,0,0,60,0,4,4,3,39,0
36,168276,5,6,White,Female,0,0,40,0,4,0,8,39,1
55,175127,13,13,White,Male,7688,0,38,1,7,2,1,39,4
37,254973,8,9,White,Female,0,0,40,1,4,2,6,39,3
37,95336,5,6,White,Male,0,0,65,0,4,4,7,39,1
63,346975,13,13,White,Female,7688,0,36,1,4,2,10,39,3
33,227282,8,9,White,Male,0,0,60,0,4,2,14,39,4
19,138153,12,10,White,Female,0,0,10,0,4,4,1,39,5
57,174132,14,14,Black,Female,0,1977,40,1,2,2,10,39,3
31,182237,10,12,White,Male,4386,0,45,1,4,2,12,39,4
20,111252,12,10,White,Female,0,0,30,0,0,4,0,39,5
58,217775,8,9,White,Male,7298,0,40,1,2,2,4,39,4
20,168863,12,10,White,Female,0,0,20,0,0,4,0,39,5
25,394503,12,10,White,Male,0,0,40,0,4,2,12,39,4
40,141657,8,9,White,Female,0,0,40,0,4,0,1,39,2
18,125441,6,7,White,Male,1055,0,20,0,4,4,8,39,5
26,172230,8,9,White,Male,0,0,40,0,4,4,1,39,1
29,282944,15,16,White,Male,0,0,50,1,4,2,10,39,4
45,55377,13,13,Black,Male,0,0,40,0,2,2,10,39,4
35,49352,12,10,White,Female,0,0,38,0,7,4,1,39,5
32,213887,12,10,White,Male,0,0,45,0,4,0,7,39,2
61,24046,8,9,White,Female,0,0,40,0,6,6,8,39,0
26,208122,13,13,White,Male,0,0,15,0,7,4,10,39,1
56,176118,8,9,White,Male,3103,0,40,1,4,2,3,39,4
22,227994,12,10,Asian-Pac-Islander,Female,0,0,39,0,4,3,1,39,5
49,215389,13,13,Black,Male,0,0,48,0,4,2,7,39,4
40,99434,8,9,White,Female,0,0,12,0,4,2,8,39,3
37,190964,8,9,White,Male,0,0,40,0,4,5,4,39,5
23,113700,13,13,White,Male,0,0,50,0,0,4,0,39,5
28,259840,13,13,White,Male,0,0,60,1,4,2,12,39,4
27,168827,8,9,White,Male,0,0,40,0,4,2,7,39,4
34,28984,11,11,White,Female,0,0,40,0,5,0,12,39,2
49,182211,4,5,White,Male,0,0,45,0,4,2,6,39,4
41,82393,12,10,Asian-Pac-Islander,Male,0,0,40,0,4,4,3,39,5
28,183639,13,13,White,Male,0,0,21,0,4,4,1,39,1
38,342448,12,10,White,Male,0,0,55,1,4,2,4,39,4
47,469907,10,12,White,Male,0,1740,40,0,7,2,11,39,4
28,211920,8,9,White,Male,0,0,40,0,2,2,11,39,4
44,33658,14,14,White,Male,7688,0,50,1,7,2,10,39,4
41,34178,13,13,White,Male,0,0,40,0,1,0,10,39,1
50,400630,9,15,White,Male,0,0,36,1,4,2,10,39,4
73,161251,8,9,White,Male,0,0,24,0,6,6,3,39,1
21,255685,12,10,Black,Male,0,0,40,0,4,4,8,28,5
38,199256,8,9,White,Female,0,0,40,0,4,0,1,39,2
64,143716,14,14,White,Male,0,0,2,0,0,2,0,39,4
47,221666,12,10,White,Female,0,0,40,0,4,0,13,39,2
52,145409,12,10,White,Male,15024,0,60,1,4,2,14,2,4
24,39615,13,13,White,Male,0,0,45,0,4,4,12,39,1
44,104440,13,13,White,Male,0,0,40,1,4,2,4,39,4
27,151382,3,4,White,Male,0,974,40,0,4,0,7,39,2
61,503675,12,10,Black,Male,0,0,60,1,6,2,12,39,4
58,306233,13,13,White,Male,15024,0,40,1,4,2,12,39,4
51,216475,13,13,White,Female,0,1564,43,1,4,4,12,39,1
49,50748,12,10,White,Female,0,0,55,0,4,0,12,9,2
23,107190,12,10,Black,Male,0,0,20,0,4,4,1,39,5
19,206874,11,11,Black,Female,0,0,40,0,4,4,1,39,5
21,83141,8,9,White,Male,0,0,53,0,4,4,5,39,1
56,444089,6,7,White,Female,0,0,40,0,4,0,12,39,1
35,141896,7,8,White,Male,0,0,40,0,4,2,3,39,4
37,33487,12,10,Amer-Indian-Eskimo,Female,0,0,20,0,1,0,13,39,2
41,65372,15,16,White,Female,0,0,50,1,4,0,12,39,2
30,341346,6,7,White,Male,0,0,40,0,4,2,12,39,4
35,343403,15,16,White,Female,0,0,20,0,4,2,13,0,3
47,287480,12,10,White,Male,0,0,40,0,4,2,3,39,4
59,107287,5,6,White,Female,0,2559,50,1,5,6,4,39,2
55,199067,6,7,White,Male,0,0,32,0,4,2,7,39,4
22,182771,11,11,Asian-Pac-Islander,Male,0,0,20,0,0,4,0,39,5
31,159737,5,6,Black,Female,0,0,40,0,4,4,1,39,2
30,110643,14,14,White,Male,4386,0,40,1,4,2,1,39,4
24,117583,13,13,White,Male,0,0,48,0,4,4,4,39,5
49,43479,12,10,White,Male,0,0,40,0,6,2,3,39,4
23,203003,3,4,White,Male,0,0,25,0,4,4,3,11,1
50,133963,8,9,White,Female,0,0,35,0,4,0,1,39,2
38,227794,13,13,Black,Male,0,0,40,0,4,4,1,39,1
20,112137,12,10,Asian-Pac-Islander,Female,0,0,20,0,6,4,10,35,0
49,110457,12,10,White,Male,0,0,50,1,6,2,3,39,4
45,281565,8,9,Asian-Pac-Islander,Female,0,0,50,0,4,6,8,35,0
46,297906,13,13,Asian-Pac-Islander,Male,0,0,50,1,1,2,10,39,4
19,151506,8,9,White,Female,0,0,30,0,4,4,8,39,5
31,139455,13,13,White,Female,0,0,40,0,1,4,4,5,5
38,26987,8,9,White,Female,0,0,40,0,4,0,8,39,2
56,233312,14,14,White,Male,0,0,50,1,6,2,3,39,4
24,161092,13,13,White,Male,0,0,40,0,4,4,4,39,5
58,98361,8,9,White,Male,0,0,50,0,2,2,4,39,4
28,188928,8,9,White,Male,0,0,40,0,4,2,8,39,4
22,164922,8,9,White,Male,0,0,40,0,4,2,8,39,4
46,185673,8,9,White,Male,0,0,40,0,4,0,14,39,1
30,193598,0,1,White,Male,0,0,40,0,4,4,5,26,1
56,274111,13,13,White,Male,0,0,45,1,4,2,1,39,4
32,245482,8,9,Asian-Pac-Islander,Male,0,0,40,0,4,2,7,0,4
56,160932,8,9,White,Male,0,0,44,1,4,2,14,39,4
50,44368,12,10,White,Male,0,0,40,0,4,2,4,39,4
28,291374,8,9,Black,Female,0,0,30,0,0,5,0,39,2
30,280927,13,13,White,Female,0,0,40,0,4,4,1,39,1
24,222993,8,9,White,Male,0,0,40,0,4,4,7,39,5
42,25240,11,11,Amer-Indian-Eskimo,Female,0,0,40,0,1,0,10,39,2
31,204052,8,9,White,Male,0,0,40,1,6,2,3,39,4
18,74054,6,7,Other,Female,0,0,20,0,4,4,12,0,5
46,169042,5,6,White,Female,0,0,25,0,4,4,8,7,1
31,104509,13,13,White,Female,0,0,65,1,4,4,12,39,1
38,185394,13,13,White,Female,7688,0,40,1,2,2,10,39,3
44,254146,14,14,White,Male,0,0,40,1,2,2,10,39,4
55,227856,13,13,White,Male,0,2415,50,1,5,2,4,39,4
19,183041,8,9,White,Male,0,0,20,0,4,4,8,39,5
45,107682,14,14,White,Female,0,0,40,1,4,0,4,39,1
50,287598,12,10,White,Male,0,0,70,0,5,2,3,39,4
53,182186,4,5,White,Male,0,0,40,0,4,2,8,6,4
41,194636,13,13,White,Male,99999,0,65,1,5,2,12,39,4
45,112305,12,10,Black,Female,0,0,40,0,4,0,8,39,2
21,212661,5,6,White,Female,0,0,39,0,4,4,1,39,1
37,32709,13,13,White,Female,0,0,40,1,4,2,13,39,3
42,46366,8,9,Black,Female,0,0,40,0,1,5,1,39,2
37,24106,8,9,White,Male,0,0,30,0,6,2,13,39,4
46,170850,13,13,White,Male,0,1590,40,0,4,0,7,0,1
45,40666,11,11,White,Male,0,0,60,0,6,2,5,39,4
32,182975,12,10,White,Female,0,0,20,0,4,4,13,39,1
30,345122,9,15,White,Male,0,0,50,0,4,2,10,39,4
57,208311,13,13,White,Male,0,0,80,1,0,2,0,39,4
37,120045,8,9,White,Female,0,0,56,0,4,0,7,39,1
18,201299,12,10,White,Female,0,0,40,0,0,4,0,39,5
32,152940,12,10,White,Male,0,0,40,1,4,2,12,39,4
43,243580,13,13,White,Male,0,0,40,1,4,2,10,39,4
46,182128,14,14,White,Female,6497,0,50,0,4,0,10,39,2
36,176458,8,9,White,Female,0,0,28,0,0,0,0,39,2
33,101562,14,14,White,Female,0,0,40,0,4,4,4,39,1
48,108699,8,9,White,Female,0,0,40,0,4,4,1,39,1
34,175878,8,9,White,Female,0,0,40,0,4,2,12,39,4
34,177675,12,10,White,Male,0,0,50,1,2,4,11,39,1
33,213887,8,9,White,Male,0,0,40,0,4,0,5,39,1
36,357619,13,13,White,Female,0,0,60,0,4,2,4,11,3
23,435835,8,9,White,Male,0,1669,55,0,4,4,12,39,1
39,165799,8,9,White,Male,0,0,40,0,4,2,4,39,4
22,71469,10,12,White,Female,0,0,25,0,4,4,12,39,5
19,229745,8,9,White,Male,0,0,20,0,4,4,5,39,5
47,284916,8,9,White,Male,7298,0,45,1,4,2,12,39,4
46,28419,11,11,White,Male,0,0,50,0,4,4,14,39,1
47,26950,14,14,White,Female,0,0,6,0,4,0,12,39,1
47,107231,15,16,White,Male,0,0,35,1,6,2,10,39,4
52,512103,12,10,White,Female,0,0,40,0,2,0,14,39,1
38,245090,4,5,White,Male,0,0,40,0,6,2,3,26,4
58,314153,8,9,White,Male,0,0,40,1,4,2,12,39,4
32,243988,2,3,White,Male,0,0,40,0,4,2,8,26,4
54,82551,11,11,White,Female,0,0,10,0,6,2,13,39,0
